,name,date,content
16,"겨울철 빙판길 교통사고 40.3%, 오전 6시~10시 집중 발생",2020.12.03,"정부는 최근 아침·저녁으로 일교차가 커지며, 밤새 내린 서리 등이 도로 틈에 얼어붙으며 발생하는 빙판길(살얼음 포함)에서의 교통사고에 각별한 주의를 요청했다.

3일 행정안전부와 도로교통공단에 따르면 최근 5년(2015~2019년 중 11월~2월) 동안 도로 서리·결빙(살얼음 포함)으로 인한 교통사고는 총 5042건이며, 9420명의 사상자가 발생했다.

사고는 기온이 영하로 떨어지는 12월부터 급증(1468건, 전월(377건) 대비 3.9배)하기 시작하며, 평균 최저기온이 영하 5.6도로 제일 낮은 1월에 가장 많이 발생했다.

통상적으로 교통사고는 저녁 시간인 18시에서 20시 사이에 가장 많이 발생한다. 하지만 겨울철 서리와 결빙(살얼음 포함)으로 인한 교통사고는 이른 아침 시간인 오전 6시에서 10시 사이에 전체 사고의 40.3%(총 5042건 중 2031건)가 발생하고 있어 유의해야 한다.

이처럼 아침 시간 교통사고가 많은 이유는 미끄러운 도로에서 제동거리가 길어졌기 때문이다.

한국교통안전공단에 따르면 속도에 따른 제동거리 실험 결과 도로가 마른 상태일 때보다 살얼음 등으로 미끄러울 때가 최대 5배(100km/h, 41.9m→203.9)까지 길어진다. 특히, 도로의 노면 상태에 따른 교통사고 인명피해율은 건조한 도로보다 서리가 내렸거나 결빙(살얼음 포함)되었을 때 1.87배까지 증가하고 있어 매우 위험하다.

겨울철 도로 위 살얼음 등으로 인한 빙판길 교통사고를 예방하려면 다음과 같은 사항에 주의해야 한다. 도로 중 결빙(살얼음 포함)되기 쉬운 곳으로는 주로 다리 위나 터널의 입·출구, 산모퉁이 음지와 비탈면 구간 등으로 그늘지고 온도가 낮은 곳을 지날 때는 ‘속도를 줄여 운행’해야 한다.

살얼음 등 빙판길 교통사고를 예방하기 위해서는 차량 운전 시 ‘앞차와 충분한 차간 거리를 유지’해야 한다. 또한, 내 주변의 ‘상습결빙구간을 미리 파악’하여 혹시 모를 사고에 대비하여 운전하도록 한다.

한편, 정부는 살얼음 등 도로 결빙으로 인한 사고를 예방하기 위하여 다음과 같은 대책을 추진하고 있다.

올해 겨울철 대책 기간(2020.11.15~2021.3.15) 동안 교통사고 발생 가능성이 높은 상습결빙구간(2,927개소)에 대해 내비게이션 ‘결빙정보 음성안내’를 실시하고 있다.

또한, 대설경보 등 기상특보가 발표되면 디엠비(DMB) 수신기능을 탑재한 차량용 내비게이션을 통해 재난상황과 행동요령 등의 관련 정보를 실시간으로 운전자에게 제공한다.

대설, 결빙 등으로 인해 도로가 통제되거나 정체될 경우, 미리 운전자에게 우회 도로를 안내할 수 있도록 관련 정보도 실시간으로 제공한다.

김종한 행정안전부 예방안전정책관은 “도로 위 살얼음은 육안으로는 식별이 매우 어렵다.”며, 겨울철에 도로를 다닐 때는 감속 운전과 충분한 차 간 거리두기를 생활화하는 것이 최선의 방법이다”라고 강조했다.

메디컬투데이 손수경 기자 010tnrud@mdtoday.co.kr
* Copyright ⓒ 메디컬투데이 All Rights Reserved.
* 본 기사의 내용은 헬스조선의 편집방향과 일치하지 않을 수도 있습니다."
17,겨울철 일상화된 마스크 착용으로 각종 피부 트러블 유발…관리 방법은?,2020.12.03,"올해 초부터 12월 현재까지 1년 가까이 이어지는 코로나 바이러스(COVID-19)의 지역 내 감염이 계속 확산되는 와중에 가장 중요한 방역수칙은 바로 마스크 착용, 손 자주 씻기다. 또한 방역수칙으로 감염 예방을 목적으로 실내와 실외 구분 없이 마스크 착용이 의무화되고 있다.

이처럼 일상생활 속에서 마스크 착용이 생활화되고 있다 보니 마스크 착용으로 인한 귀 통증이나 피부 트러블로 고통과 불편을 겪는 사람들이 늘어나고 있다.

마스크를 장시간 착용하면 마스크와 피부 접촉으로 인해 피부 가려움증, 알러지성 접촉피부염, 여드름 발생 등 각종 피부 트러블을 유발할 수 있다. 실제로 마스크 속에서 장시간 호흡을 하다 보면 마스크 내부의 온도와 습도로 인해 피지 분비량이 늘어나게 되고, 이는 모공을 막아 여드름이나 각종 피부 트러블을 유발 또는 악화시킬 수 있다.

설상가상으로 건조한 겨울철에 접어들면서 우리 피부는 더욱 고통 받고 있다. 요즘 같이 건조한 시기에 마스크까지 닿으며 한껏 예민해진 피부와 각종 피부 트러블로 고생하는 이들이 많아지면서 근본적인 피부 문제를 해결하기 위한 방법으로 피부과를 찾는 이들이 점점 늘고 있다.

▲김보선 원장 (사진=실루엣의원 제공)

실루엣의원 김보선 대표원장은 “겨울철 건조한 외부 환경과 일상화된 마스크 착용으로 망가진 피부가 고민이라면 스킨부스터 시술을 고려해볼 수 있다”며 “스킨부스터 시술은 단순한 미용 목적 보다는 진피의 재생을 통해 피부 건강을 되찾는 시술로 겨울철 일상화된 마스크 착용으로 손상되고 지친 피부의 재생에 도움을 줄 수 있다. 리쥬란힐러, 엑소좀, 다이아몬드힐러 등과 같은 시술이 대표적이다”라고 말했다.

이어 “마스크를 착용할 경우에는 화장과 클렌징을 최소화해 피부에 물리적, 화학적 자극을 줄이는 것이 좋다”고 덧붙였다.

메디컬투데이 김준수 기자 junsoo@mdtoday.co.kr
* Copyright ⓒ 메디컬투데이 All Rights Reserved.
* 본 기사의 내용은 헬스조선의 편집방향과 일치하지 않을 수도 있습니다."
18,피부 노화 빨라지는 겨울철…리프팅 시술로 근본적 개선 고려시 주의사항,2020.12.03,"겨울철 찬바람과 건조함은 피부 탄력을 저하시켜 노화 속도를 가속화시킨다. 피부 노화가 진행되면 피부 처짐 현상이나 잔주름, 눈가주름, 팔자주름, 턱주름, 목주름, 이마주름 등 주름이 상대적으로 나이에 비해 빠르게 진행되게 된다. 이 때문에 다른 계절보다 가을, 겨울철에 리프팅 시술의 수요가 높아지고 있다.

리프팅 시술에는 실리프팅, 레이저 리프팅, 안면거상술 등 다양한 방법이 있지만 최근에는 자연스러우면서 빠른 효과를 볼 수 있는 시술의 선호도가 높아지면서 절개나 출혈 등의 부담이 없는 비침습적 시술인 레이저 리프팅이 주목 받고 있다. 레이저 리프팅은 울쎄라, 더블로, 슈링크 리프팅 등 다양한 종류로 구분되고 있다.

그 중에서 울쎄라는 미국 FDA의 정식 승인을 받은 고강도 초음파 리프팅 장비로, 집속 초음파 에너지를 근막층에 전달하고, 늘어진 섬유 조직을 응고시켜 리프팅 효과를 유발하는 방식이다. 시술시 진피층과 근육층의 상태를 실시간으로 확인할 수 있는데, 개인마다 차이가 있는 근막층의 위치를 정확하게 파악해 에너지 손실 없이 정확한 타겟층에 도달할 수 있게 도와 피부 표면에 손상 없이 자연스럽게 깊은 팔자주름, 처진 피부 등을 개선해 강력하면서도 자연스러운 리프팅 효과를 얻을 수 있다.

▲하창욱 원장 (사진=강남삼성라마르의원 제공)

또한 얼굴뿐만 아니라 목주름 같은 세밀한 부위에도 다양하게 적용할 수 있으며, 비교적 짧은 시술시간과 단 1회의 시술로도 장기적인 효과를 볼 수 있다. 무엇보다 시술 후 일상생활이 가능해 시간적인 여유가 없는 이들도 부담 없이 찾고 있다.

강남삼성라마르의원 하창욱 원장은 “울쎄라 시술 효과를 극대화하기 위해서는 반드시 정품 기계와 정품 팁 사용 여부를 확인해야 하며, 환자마다 피부 두께, 노화 진행 상태, 주름과 탄력 처짐 정도가 모두 다르기 때문에 풍부한 경험과 노하우가 있는 의료진과 충분한 상담을 거친 후 진행해야 만족도 높은 결과를 얻을 수 있다”고 조언했다.

메디컬투데이 김준수 기자 junsoo@mdtoday.co.kr
* Copyright ⓒ 메디컬투데이 All Rights Reserved.
* 본 기사의 내용은 헬스조선의 편집방향과 일치하지 않을 수도 있습니다."
19,"겨울, 추위에 따른 발열로 기초 대사량 높아져 다이어트에 유리",2020.12.02,"겨울이 시작되면서 다이어트에 도전하는 사람들이 많아지고 있다. 겨울철은 추위에 따른 발열로 기초 대사량이 높기 때문에 살빼기 유리한 계절이므로 조금만 노력한다면 원하는 몸매를 만드는 것이 가능하다.

하지만 올해는 코로나19에 따른 ‘사회적 거리두기’ 운동으로 외부 활동이 줄어들고 헬스장 등 운동시설 사용 제한이 생겼다. 알바천국의 설문조사 결과에 따르면 회원 824명 중 코로나19로 올해 초보다 체중이 늘어났다고 답한 비율이 52.1%에 달했으며 이들은 체중이 평균 4.9kg 늘어났다고 답했다.

야외활동이 줄고 운동이 부족하면 활동 대사량이 낮아질 수밖에 없으므로 몸매 만들기를 위해서는 식이 조절은 필수이다. 하지만 다이어트만으로 원하는 몸매를 만들지 못하는 경우가 생기는데 이는 식이조절로도 살이 잘 빠지지 않는 부위가 있기 때문이다. 이렇다보니 원하는 부위 지방을 제거할 수 있는 지방흡입을 알아보는 사람 역시 많아지고 있는 추세이다.

지방흡입은 지방층을 얇게 만들기 위해 지방조직을 제거하는 시술로 팔뚝, 복부, 허벅지 등 특정 부위에 지방을 효과적으로 제거할 수 있다.

▲정성우 원장 (사진=로블에비뉴 제공)

다이어트로 해결하지 못한 체형을 교정할 수 있어 몸의 라인을 잡는 데 도움이 되며, 지방세포를 직접 제거하기 때문에 수술 부위에 다시 살이 찌는 요요현상을 줄이는데 도움이 된다.

로블에비뉴 정성우 대표원장은 “지방흡입은 1:1 상담을 통해 개인의 체형에 맞게 디자인하고 수술해야 한다”고 말했다. 사람마다 지방의 두께나 피부 탄력이 다르다 보니 다각적인 접근 및 분석이 필요하기 때문이다.

이어 정성우 대표원장은 “수술 전 초음파 분석 등 지방층의 두께를 정밀하게 측정해야 하며, 지방흡입은 집도의의 손기술과 예민한 감각에 의존하는 수술이기 때문에 반드시 숙련된 노하우가 필요하다”고 설명했다.

메디컬투데이 김준수 기자 junsoo@mdtoday.co.kr
* Copyright ⓒ 메디컬투데이 All Rights Reserved.
* 본 기사의 내용은 헬스조선의 편집방향과 일치하지 않을 수도 있습니다."
20,기온 급격히 떨어지는 겨울철 ‘안면홍조’ 늘어나는 이유는?,2020.12.02,"요즘처럼 아침 기온이 급격히 떨어지는 겨울철은 안면홍조로 병원을 찾는 환자가 늘어나는 계절이다.

안면홍조는 얼굴과 목이 달아오르는 느낌이 들고 피부가 붉어지는 현상을 말한다. 피부가 장시간 동안 붉은 상태로 유지되는 홍반과 달리, 안면홍조는 짧은 시간동안 반복적으로 나타나 대인관계에 어려움을 겪게 만들며, 피부가 화끈거리고 따가운 증상이 나타나 일상생활에 불편함을 주곤 한다.

안면홍조의 원인은 갑작스러운 감정 변화, 폐경 등 호르몬 변화, 음식, 약제, 음주, 온도 변화 등 다양하다. 특히 겨울철에는 실내외 온도 차이나 일교차가 커지고 건조한 실내에서 오랫동안 생활함에 따라 증상이 더욱 악화되기도 한다. 추운 날 외부 활동을 하다가 난방이 잘 된 실내로 들어오면 혈관이 확장되면서 홍조가 더욱 심해지기 때문이다.

이러한 안면홍조를 예방하기 위해서는 평소 보습 크림과 가습기 등을 사용해서 피부에 충분한 수분을 보충해주는 게 중요하다. 외출 시에는 가급적 찬바람을 피하고, 자외선 차단제를 발라 피부를 보호해줘야 한다. 또 뜨거운 샤워나 카페인 음료, 술, 담배 등도 멀리해야 한다.

한번 발생한 안면홍조는 쉽게 사라지지 않을 뿐더러 겨울철에 더욱 악화될 수 있으므로 빠른 치료가 필요하다. 이때 혈관만 선택적으로 파괴하는 레이저 치료를 고려할 수 있다. 주로 아이콘 맥스지, 시너지 같은 레이저가 사용된다.

▲김형문 원장 (사진=메이린클리닉 제공)

메이린클리닉 김형문 원장은 “여드름 홍조, 화염상모반, 혈관종, 모세혈관 확장증 등 안면홍조의 정확한 원인을 파악하려면 피부과에 내원해 충분한 상담을 통해 현재 피부 상태를 진단한 후 레이저 치료를 시작해야 한다”며, “주로 30~40대 환자들이 아이콘 맥스지 레이저로 색소질환 및 홍조를 치료하고 피부가 회복되는 효과를 보고 있다”고 말했다.

아이콘 맥스지 레이저 시술은 듀얼 밴드 컷오프 필터를 적용해 혈관에 작용하지 않는 빛은 차단하고 피부 손상을 최소화한다. 또 맥스지 핸드피스는 에너지를 방출 펄스폭이 길게 세팅돼 있어 피부 표면의 얇은 혈관 병변부터 진피 깊숙한 곳의 굵은 혈관 병변까지 에너지가 균일하게 전달되므로 여러 혈관 병변을 치료할 수 있다. 또한 쿨링 시스템이 내장돼 있어 표피를 보호하면서 통증과 부작용을 최소화하며 젤을 바르지 않아도 된다.

메디컬투데이 김준수 기자 junsoo@mdtoday.co.kr
* Copyright ⓒ 메디컬투데이 All Rights Reserved.
* 본 기사의 내용은 헬스조선의 편집방향과 일치하지 않을 수도 있습니다."
21,"보스웰리아·MSM 등 관절 영양제 원료, 겨울철 관절 관리에 주목",2020.12.02,"날씨가 추워지면 자연히 몸이 경직되고 움직이지 않게 된다. 요즘에는 사회적 거리두기 단계가 올라가면서 점점 더 야외활동에 어려움이 커졌는데, 이에 뼈와 관절 등의 조직 건강을 관리하기가 더 어려워졌다.

관절 건강을 지키려면 기본적으로 무리하지 않는 선으로 운동을 해야 하는데, 운동을 잘못하면 무릎 통증 등 건강에 더 큰 무리가 갈 수 있으므로 평소 스트레칭을 잘 해줘야 하며 무릎관절 영양제를 섭취해서 관리해주는 게 좋다.

관절 영양제를 섭취할 때는 함유된 성분을 잘 봐야 한다. 기본적으로 뼈와 관절, 근육 등의 건강을 관리하는 데 도움이 되는 성분이 들어있어야 하는데, 대표적인 원료로는 까마귀쪽나무열매 주정추출물, 보스웰리아, MSM, 비타민D 등이 있다.

비타민D는 뼈 형성과 유지, 골다공증 발생 위험 감소, 칼슘 흡수 도움 등의 기능을 해 관절 건강에 도움이 될 수 있어 영양제 내에 비타민D가 함유됐는지 살펴보는 것도 중요하다.

MSM은 식이유황이라 하기도 하는데, 동의보감에 소개되기도 한 원료이다. 동물과 식물에 자연적으로 존재하는 화학 성분이며 역시 인체 적용 실험결과로 관절 통증과 기능 개선에 도움이 됨을 확인할 수 있었다.

보스웰리아는 인도와 파키스탄 등에서 주로 자라는 유향나무 껍질에서 극소량 얻어지는 식물성 원료로, 관절 및 연골 건강에 도움을 줄 수 있는 기능성 원료로 인증 받았다. 특히 8주간 인체적용시험 결과 관절 통증, 부기 감소, 활동 장애 개선 등이 확인됐으며 미국 국립 보건원(NIH) 건강 소재로 소개되기도 했다.

다만 MSM이나 보스웰리아는 하루 적정 섭취량 이상 복용할 경우 구토, 설사, 두통, 위장장애 등의 문제가 발생할 수 있으므로 주의해야 한다.

까마귀쪽나무열매 주정추출물은 유네스코 세계자연유산으로 지정된 제주도에서 자생하는 식물성 원료로, 2015년에 식약처에서 개별인정형 건강기능식품 원료로 인증 받기도 했다. 또한 한국인을 대상으로 한 12주의 인체적용시험 결과 관절염을 일으키는 염증 유발 물질과 관절기질 분해효소의 생성을 감소시켜 관절 통증, 경직도, 기능 저하, 골관절염 지수 총점수가 개선됨을 확인할 수 있었다. 식약처와 농림부, 제주테크노파크의 검사 결과 부작용이 발견되지 않아 섭취시 부담이 덜하다.

메디컬투데이 김준수 기자 junsoo@mdtoday.co.kr
* Copyright ⓒ 메디컬투데이 All Rights Reserved.
* 본 기사의 내용은 헬스조선의 편집방향과 일치하지 않을 수도 있습니다."
22,"동작구, 겨울철 미세먼지 계절관리제 운영",2020.12.01,"▲공사장의 비산먼지를 방지하기 위해 공사장 입구에 물을 뿌리고 있다. (사진=동작구 제공)

동작구가 이달부터 4개월 간 고농도 미세먼지가 자주 발생하는 겨울철 ‘미세먼지 계절관리제’를 운영한다고 1일 밝혔다.

구는 구청장을 본부장으로 하는 미세먼지 재난대책본부를 구성해 ▲상황전파 및 취약계층 보호 ▲차량‧공사장 미세먼지 배출감축관리 ▲미세먼지 감축 이행강화 등 평시보다 강화한 위기경보 발령단계별 대응을 실시한다.

미세먼지 계절관리제는 ▲난방 ▲교통‧수송 ▲사업장 관리 ▲노출저감 ▲집중홍보 등 5개 분야, 10개의 사업으로 추진한다.

먼저, 난방 분야는 지난해부터 서울시 자치구 최초로 구비를 투입, 시행한 가정용 친환경보일러 설치비 지원사업을 확대해 실시한다.

올해에 이어 내년에도 저소득가구뿐 아니라 ▲어린이집‧기숙사‧독서실 등 영업시설 ▲30세대 미만의 신축주택 ▲노후 아파트 ▲개별난방 전환 공동주택까지 대상을 확대한다.

또한, 교통‧수송 분야로 승용차마일리지와 에코마일리지에 미세먼지 계절관리제 특별포인트를 제공한다.

승용차마일리지는 서울시 평균주행거리 대비 50%인 1850km 이하로 주행한 가입주민에게 1만 마일리지를, 에코마일리지는 평균 사용량 대비 20% 이상 절감한 개인회원에게 절감율에 따라 최고 1만2000 마일리지를 지급한다.

지급된 마일리지는 지방세 납부, 모바일 도서문화 상품권 등으로 전환해 활용 가능하다.

구는 기간 중 대기오염물질‧비산먼지 발생사업장 집중관리 및 미세먼지 노출저감 사업도 실시한다.

대기오염물질 배출사업장 관리 점검반을 편성해 대기오염물질 배출업소 27개소와 비산먼지발생 사업장 47개소 등 총 74개소를 집중 현장점검한다.

분진흡입 청소차 5대와 물청소차 5대 등 총 10대를 운행해 학교‧병원 밀집지역 중점관리도로인 노량진로~여의대방로 5.5km구간과 흑석한강로 0.7km 구간의 청소횟수를 확대한다.

아울러, 구는 지난 1월 전국 최초로 흑석동 일대가 서울형 미세먼지 안심구역으로 지정됨에 따라 지역특성을 고려해 어린이집 및 경로당 총 18개소에 창문환기형 청정기 설치와 중앙대 병원 일대 등 4개소에 미세먼지 안심구역 홍보용 바닥표시등을 지난 10월 설치했다.

이정심 맑은환경과장은 “이번 미세먼지 계절관리제를 통해 고농도 미세먼지 배출을 줄여 주민이 건강하게 생활할 수 있도록 하겠다”며 “미세먼지 배출저감에 주민들의 많은 관심과 적극적인 참여를 바란다”고 말했다.

한편, 올해 사당3동 맘스하트카페에 이어 관내 구립어린이집 16개소에 사물인터넷을 활용한 스마트 에어샤워를 설치해 코로나19 감염병과 미세먼지로부터 영유아와 부모가 안심할 수 있는 보육환경을 조성했다.

메디컬투데이 김동주 기자 ed30109@mdtoday.co.kr
* Copyright ⓒ 메디컬투데이 All Rights Reserved.
* 본 기사의 내용은 헬스조선의 편집방향과 일치하지 않을 수도 있습니다."
23,"이디야커피, 이디야X섭섭 콜라보 겨울 시즌 한정 MD 출시",2020.12.01,"▲겨울MD 2종 (사진=이디야커피 제공)

이디야커피가 일러스트레이터 섭섭(SUBSUB)과 손잡고 겨울 시즌 MD 2종을 출시했다고 1일 밝혔다.

신제품 MD는 ‘SUBSUB 몽글 파우치 세트’와 ‘SUBSUB 스마일 텀블러’ 2종이다.

‘SUBSUB 몽글 파우치 세트’는 파우치와 리유저블 컵 2개가 세트로 구성됐다. 파우치는 올겨울 패션업계 대세 아이템인 플리스 원단을 사용해 제작했으며 넉넉한 사이즈로 텀블러 백으로도 활용할 수 있다. 리유저블 컵은 식기세척기, 전자레인지에서 사용 가능한 소재로 제작해 편의성을 높였다.

‘SUBSUB 스마일 텀블러’는 홀리데이 시즌을 즐기는 커플의 일러스트가 특징이다. 스테인리스 소재 바디로 내구성이 강하고 바닥면을 고무 재질로 처리해 안전한 사용이 가능하다. 리드 부분은 사용이 편리한 슬라이드 방식이다.

이디야커피 마케팅본부 김주예 본부장은 “이번 겨울 MD는 젊은 감각의 트렌디한 디자인에 실용성까지 지닌 알찬 구성으로 기획했다”라며 “앞으로도 시즌에 따라 소비자 취향에 맞는 MD 상품 카테고리를 지속적으로 확대할 예정”이라고 말했다.

메디컬투데이 고동현 기자 august@mdtoday.co.kr
* Copyright ⓒ 메디컬투데이 All Rights Reserved.
* 본 기사의 내용은 헬스조선의 편집방향과 일치하지 않을 수도 있습니다."
24,"bhc치킨, 겨울 맞이 ‘꿀호떡’과의 메뉴 조합 추천",2020.11.30,"▲bhc치킨 ‘꿀호떡’ 이미지 (사진= bhc치킨 제공)

대한민국 대표 치킨 프랜차이즈 bhc치킨이 겨울을 맞아 사이드 메뉴 ‘꿀호떡’과 꿀조합을 이루는 치킨 메뉴를 추천한다고 30일 밝혔다.

bhc치킨이 지난해 11월 선보인 ‘꿀호떡’은 밀가루 반죽 대신 쌀떡 반죽을 사용해 쫀득함을 살린 것이 특징이다.

또한 동그란 형태의 기존 호떡과 달리 길쭉한 모양으로 만들어 치킨과 함께 편히 먹을 수 있도록 했으며, 여기에 땅콩을 더한 꿀을 가득 넣어 고소함과 달콤함의 조화를 이뤄 맛과 영양을 모두 사로잡은 메뉴로 호평을 받아왔다.

단짠 매력을 느끼고 싶다면 겨울 사이드 메뉴인 꿀호떡과 ‘골드킹’ 메뉴 조합에 주목할 것을 권한다.

bhc치킨은 지난해 말부터 숙성 간장과 꿀을 베이스로 한 골드킹 출시에 이어 올해 ‘골드킹 윙’, ‘골드킹 콤보’, ‘골드킹 스틱’ 등 부분육을 잇달아 선보이며 새 주력 메뉴군을 탄생시켰다. 꿀호떡과 올해 bhc치킨 최고 히트 상품인 골드킹 메뉴의 궁합이라면 달콤함과 짭조름한 맛을 동시에 즐길 수 있다.

매운맛을 좋아한다면 꿀호떡과 ‘맵소킹’ 시리즈를 함께 즐기며 맵단의 궁합이 안겨주는 다채로운 맛을 경험하길 추천한다.

bhc치킨은 지난 8월 중독성 강한 매운맛이 특징인 맵소킹 시리즈를 출시, 매운맛 치킨의 품격을 한 단계 끌어올렸다. 고객 취향에 따라 특제 소스를 입힌 ‘양념맵소킹’과 청양고추 시즈닝을 뿌린 ‘뿌링맵소킹’ 중 선택할 수 있으며 한 마리, 윙, 콤보, 스틱 등 다양한 부위로 맛볼 수 있어 선택 폭이 넓다.

이 외 짭짤하고 중독성 강한 치즈 맛과 즐기고 싶다면 bhc치킨 대표 메뉴인 ‘뿌링클’과 꿀호떡의 조합이 좋다. 올리브 열매를 넣는 소스와 발사믹 식초를 활용해 깊은 풍미를 자랑하는 ‘블랙올리브’와 꿀호떡을 함께 먹으면 새콤달콤한 맛을 입안 가득 느낄 수 있다.

김동한 bhc치킨 홍보팀 부장은 “대중적으로 사랑받는 국민 간식 호떡을 bhc치킨 만의 특색 있는 모양과 맛으로 재해석한 덕에 bhc치킨 꿀호떡은 출시 후 꾸준히 사랑받았던 메뉴”라며 “bhc치킨 메인 메뉴와 고루 어울리는 최적의 맛에 중점을 두고 개발된 사이드 메뉴인 만큼 어떤 치킨과 즐겨도 후회 없을 것”이라고 말했다.

메디컬투데이 김준수 기자 junsoo@mdtoday.co.kr
* Copyright ⓒ 메디컬투데이 All Rights Reserved.
* 본 기사의 내용은 헬스조선의 편집방향과 일치하지 않을 수도 있습니다."
25,겨울철 ‘오십견’ 주의보…어깨 통증 질환 다양해 자가 진단 어려워,2020.11.30,"주부 A씨는 며칠 전 김장을 끝낸 뒤부터 어깨 부위에 뻐근한 통증이 전해졌다. 처음에는 조금 무리를 해서 어깨가 놀란 것이라 생각했지만, 시간이 지나면 지날수록 어깨를 움직이는 것이 상당히 불편해졌다. 이제는 밤만 되면 잠을 못 잘 정도로 통증이 심해지고 어깨를 들어 올리지도 못하게 되자 참지 못하고 병원으로 향했다. 진단 결과 ‘오십견’이었다.

오십견은 어깨 관절을 싸고 있는 관절막에 만성 염증과 통증을 유발하는 어깨질환이다. 50대에 누구나 한번 앓고 지나간다고 해서 오십견이라 부르고 있지만, 정확한 명칭은 ‘동결견’ 혹은 ‘유착성 관절낭염’이다. 관절막에 염증으로 인한 비후와 섬유화가 진행되면 통증과 함께 관절 운동 제한이 생기면서 일상에 큰 불편함을 줄 수 있다.

대부분 노화로 인한 퇴행성 변화나 잘못된 자세가 주요원인이라 생각하지만, 겨울철 추운 날씨와 같은 환경적인 요인으로 인해서도 발생할 수 있다. 겨울철에는 뚝 떨어진 기온으로 신체 활동이 급격하게 줄어들고 관절 및 근육 신체기관의 유연성도 함께 떨어지게 된다. 이로 인해 전반적인 신체조직들이 경직되는데 어깨 관절 역시 굳고 긴장하면서 오십견이 유발될 수 있으므로 유의해야 한다.

어깨 쪽에서 통증이 시작돼 서서히 관절 운동의 제한이 생기는 경우, 누워있는 자세에서 통증이 더욱 심해지는 경우, 어깨와 손을 뒤로 돌리는 것이 힘든 경우, 손을 뻗어 물건을 잡기 어려운 경우 등에 해당된다면 오십견을 의심해봐야 한다.

오십견 환자들은 심한 통증, 야간 통증 및 능동적, 수동적 관절 운동 제한을 호소한다. 처음에는 어깨를 안쪽으로 돌리기 힘들어 하고 이후 팔을 앞으로 들기 힘들거나 밖으로 돌리기도 힘들어하는 경우도 있다. 세수할 때나 머리를 감을 때 뒷목을 만지지 못하거나 머리 빗기가 어려워진다.

이러한 양상은 오십견 외에 다른 질환이 원일이 될 수 있어 증상만으로 오십견을 진단하기는 어렵다. 어깨에 분포하는 근육들에 이상이 생긴 회전근개 파열이나 관절와순 파열을 비롯해 관절염이나 경추 이상, 내부장기 이상으로 인해 발생하는 통증이 어깨로 간 경우, 종양, 신경손상 등이 있을 때도 어깨가 아플 수 있으므로 이들과 감별해 진단해야 하므로 반드시 의료진의 정확한 검사를 받고 원인에 적합한 치료를 해야 한다.

김영진한의원 김영진 원장에 따르면 한의원에서는 △척추·관절 통증 개선을 위해 오직 손 등 한의사의 신체 일부를 통해 뼈와 근육, 인대 등을 자극하며 교정 및 운동 기능 회복을 위한 ‘추나요법’ △염증 반응 및 주변 혈액 순환 촉진을 통해 회복 속도를 높이기 위한 ‘약침’ △신경 기능의 회복을 돕기 위한 한약 처방, 전신 혈액의 순환을 원활히 해 몸 속에서부터 기능을 회복하기 위한 ‘왕뜸’ 등을 적용한다.

다만, 오십견 등 어깨 관절 질환으로 고통을 받고 있다 하더라도 사람마다 골격 구조, 통증의 양상, 전신 상태가 모두 다른 만큼 획일적인 치료는 지양하고 개개인의 상황에 맞는 맞춤 치료를 시행해야 한다.

김영진 원장은 “오십견은 장기간 방치했을 경우 어깨가 굳어 관절의 운동범위가 영구적으로 제한되거나 수술이 필요해질 수 있기 때문에 신속한 치료가 중요하다”며 “오십견은 재발의 위험이 많은 질병인 만큼 예방이 가장 중요하므로 평소 어깨에 심한 무리가 가는 동작을 주의하고 어깨를 풀어주는 스트레칭이나 가벼운 운동을 습관화해 어깨 근육을 강화해줘야 한다”고 조언했다.

메디컬투데이 고동현 기자 august@mdtoday.co.kr
* Copyright ⓒ 메디컬투데이 All Rights Reserved.
* 본 기사의 내용은 헬스조선의 편집방향과 일치하지 않을 수도 있습니다."
