빠른 시간 내에 하얗고 가지런한 치아를 가지고 싶다면,"관련 질병
치아 미백

진료과
치과

","어떤 사람에 대한 전체적인 이미지를 결정하는데 있어서 첫인상은 매우 중요하다. 깔끔한 외모에 환한 웃음을 웃었을 때 하얀 치아가 가지런히 있다면 좋은 첫인상을 주지 않을 수가 없다. 반대로 누런 치아가 비뚤비뚤하거나 벌어져 있거나 튀어나오거나 한다면 전체적인 이미지를 반감시킬 수 밖에 없다. 또 이런 경우는본인 스스로 치아에 콤플렉스가 있어 환하게 웃지 못하는 경우가 대부분이다.일반적으로 소아나 청소년들의 경우 가지런하지 않은 치아는 교정 치료로 가지런하게 하는 것이 좋지만, 교정 치료는 보통 1~2년 이상의 긴 시간이 소요되기 때문에 바쁜 직장인들이나 면접, 결혼식 등의 중요한 행사를 앞두고 시간이 부족한 경우에는 좀더 빠른 해결방법을 찾게 된다.이런 경우 라미네이트나 세라믹 크라운 등의 보철 치료로 1~3주의 짧은 시간 내에 가지런하고 하얀 치아를 만들 수 있다.라미네이트는 치아의 앞면을 최소한으로 삭제한 뒤 그 위에 세라믹으로 제작된 얇은 판을 부착하는 치과 보철 치료다. 치아를 약 0.3~0.7mm가량 정도로 얇게 삭제하기 때문에 실제 치아를 거의 보존할 수 있어 심미를 위한 치료 중에선 부담이 적은 편이다. 또 금속이 들어가지 않기 때문에 매우 투명하고 자연스러워 심미적으로 우수하다.그러나 라미네이트는 기본적으로 치아를 삭제하는 양이 적기 때문에 라미네이트로 치료하였을 때 만족한 결과를 얻을 수 있는 경우는 매우 제한적이다. 따라서 치아의 비뚤비뚤한 정도가 심하거나 변색이 심한 경우는 세라믹 크라운으로 치료하는 것이 좋다. 원래 크라운은 충치나 외상으로 인해 치아가 광범위하게 손상되었을 경우 치아 전체를 삭제하여 둘러싸서 더 이상의 치아 파절을 막고 치아의 기능을 회복하는 전통적인 치과 치료 중에 하나이다. 보통 크라운은 금이나 금속에 도자기를 입힌 경우가 일반적이지만, 세라믹 크라운의 경우 금속이 전혀 들어가지 않고 강도가 강화된 세라믹으로만 제작되어 적절한 강도에 매우 심미적인 결과를 얻을 수 있다.가지런하지 못하거나 색깔이 변색된 앞니들을 세라믹 크라운으로 씌워주면 교정이나 미백을 하지 않고도 짧은 시간 내에 가지런하고 하얀 앞니로 만들어 줄 수 있다.그러나 라미네이트나 세라믹 크라운 모두 근본적으로는 치아에 영구적인 손상을 가하는 것이고 ,시술 후 관리도 매우 중요하다. 또 교정 치료를 동반하지 않으면 안 되는 경우도 있기 때문에 전문의에게 정확한 진단을 받고 신중한 상담 후에 그에 맞는 적합한 치료를 받는 것이 좋다.
"
젊은 나이에도 치매에 걸리나?,"관련 질병
알츠하이머병

진료과
신경과

","알츠하이머병은 크게 2가지로 나눕니다. 90%의 산발형 알츠하이머 병과 10%의 유전적 성향을 갖는 가족성 알츠하이머병입니다. 산발형 알츠하이머병은 대개 65세 이후에 발병을 하고, 정확한 유전적 요인은 알려져 있지 않습니다. 하지만, 가족성 알츠하이머의 경우PS1 PS2 APP 유전자의 이상으로 발병하는 것으로 알려져 있고, 이 같은 유전자의 이상은 거의 대부분 알츠하이머병이 발생할 것으로 예상할 수 있고, 60세 이전의 젊은 나이에 발생할 수 있습니다. 이 경우에는 치매의 진행이 빠르게 악화되는 것으로 알려져 있습니다.
"
군날개는 어떻게 치료 하나요?,"관련 질병
익상편

진료과
안과

","군날개란?
과하게 자라난 섬유혈관조직들이 윤부 및 각막으로 침범하는 흔한 질환이며, 주로 안쪽 결막에서 많이 발생하여 충혈, 이물감, 미용적 문제, 시력저하를 유발한다. 심한 진행으로 인한 시력저하나 미용 상의 문제로 치료가 요구될 경우 수술적 치료로 군날개를 결막에서 제거한다. 가장 큰 문제점은 재발율이 30~50%로 높으며 젊은 연령일수록 더욱 재발이 많다는 것이다.

군날개 재발을 막기 위한 수술법은?
높은 재발을 억제하기 위해 군날개 제거술과 함께 양막이식(2010년 cytokine에 실린 논문에서 군날개 절제술 후 양막이식을 하였을 경우 술후 통증, 눈물 및 혈중의 각종 염증성 cytokine 등이 더 낮게 측정됨을 보고), 자가 윤부 이식술을 시행할 수 있는데, 줄기세포 성분을 가진 윤부 이식과 함께 양막 이식을 시행하여 결손부위를 보호하고 생착을 도와 재발율을 낮추는 것이다. 또한 난치성 군날개에 있어서 고어텍스 이식술 등을 사용하여 재발율을 낮출 수 있다.

"
임산부의 독감 및 신종플루 대처법,"관련 질병
인플루엔자

진료과
산부인과

","겨울이 되면서 다시 신종플루가 성행하고 있다고 한다. 며칠 전에도 신종플루에 감염된 산모가 15층 병실에서 치료받고 퇴원했고 분만실 간호사도 진단을 받고서 집에서 요양하고 있다. 지난 해 신종플루가 유행할 때 감염으로 확인된 산모가 외래 대기의자에서 무서워하며 계속 울던 모습이 생각난다. 대기 환자가 많았지만 그 산모 근처 반경 5m 정도로는 아무도 가까이 가질 않았었다. 마스크를 꼭 눌러 쓰고서 용기를 내어 다가가서 어깨를 두드려주고는 돌아와서 손을 여러 번 씻었던 생각이 난다. 올 겨울에는 신종플루에 대해 많이 알려져서 공포감은 많이 사라진 듯하다. 하지만 독감이나 신종플루는 임산부에게 특히 위험하다. 간단히 임산부가 주의해야 할 사항에 대해 알아보자.임산부는 같은 연령대의 여성에 비해 인플루엔자(독감)로 인한 병원 입원률이 18배나 증가하며, 신종플루 합병증으로 인해 입원하게 될 위험성도 산모는 4배 이상 높으며 따라서 사망률도 일반인보다 높다.왜 산모가 이렇게 독감(신종플루 포함)에 취약한 것일까?임신을 하게되면 자궁이 커지고 배가 나오면서 횡격막이 위로 밀려 올라가서 페용량(lung capacity)가 감소하고 1회 호흡량(tidal volume)도 감소된다. 하지만 전체 혈장량은 40%가까이 늘어서 심장 박출량은 증가되고 산소소비량도 늘어난다. 심장과 폐가 일을 훨씬 많이 해야 한다는 것이다. 이러한 심폐기능의 변화와 함께 산모의 세포매개성 면역력은 감소되어 신종플루나 독감 같은 상기도감염으로부터 시작되는 질환에 취약해진다.이에 대한 대책에 대해 알아보자.가장 중요한 것으로서, 모든 임산부는 인플루엔자와 신종플루 백신을 맞는 것이 좋다. 백신이 태아에게 미칠 영향 때문에 이를 기피하는 산모가 실제로 많다. 인플루엔자와 신종플루 백신은 안전한 것이 분명히 밝혀졌다. 또한 신종플루에 의한 사망이 생후 6개월 미만의 영아에서 특별히 높은 데, 임산부가 백신을 접종한 경우는 이를 줄여준다는 것이 보고되었다. 이 시기는 면역생성력(immunogenesis)이 낮아서 신종플루 백신을 안 맞힌다. 아기를 위해서 백신을 안 맞는 것이 아니라 아기를 위해서라면 임산부가 백신을 맞아야한다는 것이다. 백신은 임신 초기를 포함해서 어느 시기든 지 맞을 수 있으며, 수유부도 맞을 수 있다.임산부에 있어 인플루엔자와 신종플루에 관한 일반적인 권고 사항① 사람이 많은 곳은 피한다.② 손을 자주 닦는다.③ 마스크를 착용한다.④ 감염이 의심되는 사람과 접촉하였으면 예방적으로 타미플루를 하루 한 알씩 10일간 복용한다.⑤ 신종플루로 의심되는 증상(고열 및 일반 독감증상)이 있으면 지체 없이 타미플루를 하루 2알씩 5일간 복용한다.⑥ 독감이나 신종플루에 관한 일반 증상은 수액제나 해열제를 이용하여 대증적 처치를 하게된다.
"
8세 여자아이가 가슴이 급격하게 발달하였습니다. 성조숙증인가요?,"관련 질병
성조숙증

진료과
소아청소년과

","성조숙증은 2차 성징의 출현이 여아에서는 8세, 남아에서는 9세 이전에 나타나는 경우로 여아에서 훨씬 흔하게 나타납니다. 성조숙증은 크게 진성과 가성 성조숙증으로 나눌 수 있습니다.진성 성조숙증은 생식샘 자극 호르몬에 의존적인 경우로 시상하부-뇌하수체-생식샘 축이 조기 성숙되어 오는 경우를 뜻합니다. 원인으로는 기질적 병변이 없는 특발성이 가장 흔하며 그 외로는 뇌의 기질적 병변(종양) 뇌 방사선 조사, 장기간 치료하지 않은 갑상샘 저하증 등이 있습니다.가성 성조숙증은 생식샘 자극 호르몬에 비의존적인 경우로 여아의 경우 자율성 난소 낭종, 난소종양, 생식샘자극 종양, 여성화 부신 종양, 선천 부신 과다 형성증 등이 원인이 될 수 있고, 남아의 경우 선천 부신 과다형성증, 부신 겉질 종양, 뇌종양, 외인성 안드로겐, 여성화 부신 겉질 종양, 외인성 에스트로겐과 같은 기저 질환들이 원인이 될 수 있습니다성조숙증의 증상으로 여아의 경우 유방의 비대, 음모 출현, 질출혈 등이 보이고, 남아의 경우 고환 크기의 증가, 음경의 비대, 음모 출현 등의 정상 사춘기 발달 형태를 보입니다. 배란 및 정자 형성이 가능하여서 임신이 가능할 수 있습니다.성 조숙증이 의심이 되면 가까운 소아과에 내원하여서 일반적인 문진 및 가족력 청취를 시행하여야 하며, 추후 방사선 검사 및 혈중 호르몬 검사를 통하여서 조숙증을 검사해야 합니다.
"
하지 정맥류가 있으면 심장에 무리가 가나요?,"관련 질병
하지정맥류

진료과
외과

","심장에서 팔, 다리, 머리 쪽으로 나가는 혈관은 동맥이고 팔, 다리, 머리에서 심장으로 들어가는 혈관이 정맥입니다. 다리에 있는 정맥은 뼈 근처 근막 아래 깊이 위치한 심부정맥, 근막 위 피부 바로 아래에 있는 표재정맥, 두 정맥 사이에서 다리 역할을 하는 관통정맥으로 다시 나눌 수 있습니다. 심부정맥은 고속도로에 비유할 수 있고 표재정맥은 국도로 비유할 수 있으며, 다리에서 빠져나가는 혈액의 90%는 심부정맥으로, 나머지 10%는 표재정맥을 통해 심장으로 가게 됩니다. 우리가 흔히 말하는 하지 정맥류는 하지 어떤 부분의 정맥 기능 이상으로 다리에 있는 표재정맥이 늘어나서 확장된 상태를 말합니다. 따라서 고장으로 인해 다리에 고여 있는 혈액의 양은 비교적 미미하며, 하지 정맥류로 인해 심장에 무리가 갈 확률은 낮습니다.하지 정맥류를 치료해야 하는 이유는 심장에 무리가 가서가 아니라, 다리에 피가 정체되어 다리가 피곤하고 무거운 증상을 치료하기 위해서 그리고 미용적인 개선을 위해서입니다.
"
성병에 대한 궁금증들,"관련 질병
성매개감염병

진료과
비뇨기과

","1. 직업여성과 콘돔 없이 성관계를 했는데 2주가 넘게 아무 증상이 없습니다. 안심해도 되나요?
요도염, 연성하감, 사면발이, 옴 등은 증상 발현이 빠른 편이지만, 매독이나 에이즈, 콘딜로마, 헤르페스, 클라미디아, 트리코모나스 감염 등과 같은 경우는 잠복기가 길거나 증상 발현이 경미하거나 없을 수 있습니다. 또한 직업여성은 성병 감염률이 높기 때문에 성병이 의심된다면 반드시 전문의와 상담해 보시기를 권해드립니다.

2. 요도염이 걸린 상태에서 애인과 성관계를 하였습니다. 어떻게 해야 하나요?
남성이 요도염에 걸린 상태에서 성병균이 있는 정액이 여성에게 전파되는 경우, 여성의 자궁, 질에 감염을 일으킬 수 있으며, 감염된 여성은 질 분비물이 많아지는 정도의 가벼운 증상만을 보여 치료시기가 늦어지는 경우가 많고, 이런 경우 뒤늦게 성병균이 골반 또는 난소까지 침범하여 여성에서 불임을 유발하는 경우도 있습니다. 성병에 걸린 경우 반드시, 성관계 파트너와 함께 동시에 치료받아야 하며, 한 사람만 치료 받거나 두 사람이 동시에 치료받지 않는 경우엔 재감염, 핑퐁감염 등을 유발할 수 있습니다. 또한 성병은 단순한 성기결합 형태의 성행위로만 발생하는 것이 아니며, 구강성교, 항문성교 등의 성행위로도 발생할 수 있다는 점을 명심해야 합니다.

3. 증상이 없었지만, 비임균성요도염이라는 진단을 받았습니다. 이런 경우도 있나요?
비임균성요도염은 임균성요도염이 감소하는데 비해 상대적으로 증가하고 있으며, 클라미디아, 유레아플라스마, 트리코모나스, 마이코플라스마 등의 여러 미생물에 의해 발생되는 성병입니다. 성 접촉 1~3주 후에 적은 양의 투명하거나 하얀 요도 분비물 또는 요도가려움 등을 호소하게 되나, 증상이 경미하거나, 없는 경우도 있습니다. 적절한 항생제 치료를 통해, 전립선이나 부고환으로 염증이 파급되는 것을 예방해야하며, 여성에서 불임을 일으키는 경우도 있습니다.

4. 음경과 사타구니에 사마귀가 생겼습니다. 증상이 없으면 치료를 안해도 된다는데 사실인가요?
콘딜로마(곤지름)은 남성 및 여성의 외부 생식기 및 서혜부, 항문, 요도, 질 등에 사마귀가 생기는 질환으로 인유두종바이러스(Human papilloma virus type 6,11) 감염으로 발생하게 됩니다. 소양감이나 통증은 없으나, 음모에 의해 가려져 있거나 여성의 내부 생식기에 발생하는 경우 발견이 늦어 다발성으로 많이 퍼진 상태에서 발견하게 되기도 합니다. 요도에 생기는 경우 배뇨 시 이물감을 느끼게 되며, 이런 경우 방광경 검사가 필요합니다. 한번의 외과적 절제술 (소작술) 또는 포도필린 도포로 제거되는 경우도 있으나 바이러스가 잠복해 있는 기간이 최대 수 개월까지도 가능하며, 재발이 흔하므로 치료 후에도 주기적인 관찰이 필요합니다. 또한 성관계 시 콘돔을 사용하는 경우라 하더라도 여성의 질 분비물이 음부와 서혜부에 닿는 경우에도 콘돔 착용 여부와 상관없이 발생할 수 있으므로 주의가 필요합니다.

5. 입술 주위와 입안에 물집 같은 것이 생기면서 통증이 옵니다. 이것도 성병의 일종이라는데 사실인가요?
성병의 일종으로 헤르페스 바이러스 감염이 의심됩니다. 헤르페스 바이러스는 구강 또는 성기에 감염을 일으키며 키스, 구강성교, 성교를 통해 전파됩니다. 보통 물집의 형태로 나타나며 환자 대부분은 무증상이나 성기의 소양감, 통증 등의 증상을 나타내기도 합니다. 완치는 없으며 병변이나 증상이 있는 경우에 항바이러스제나 연고 등을 사용하여 치료하게 됩니다.

6. 이틀 전에 성관계를 가진 후부터, 오줌을 눌 때 통증이 심합니다. 성병인가요?
흔히 임질이라고 불리는 성병으로, 임균은 요도, 자궁, 질에 감염을 일으키게 됩니다. 남성의 요도감염의 경우, 감염 2~5일 후에 배뇨통, 요도 작열감, 요도분비물 등의 증상을 보입니다. 여성의 경우는 질 분비물이 많아지는 정도의 가벼운 증상만을 보여, 치료 시기가 늦어지는 경우가 많고, 이런 경우 골반 또는 난소까지 침범하여 불임의 원인이 되기도 합니다.

7. 클라미디아 감염은 어떤 병인가요?
최근 크게 증가 추세를 보이고 있는 성병입니다. 2007년 미국 질병통제센터의 발표에 따르면 미국인 103만 1000여명이 클라미디아에 감염된 것으로 나타났으며, 최근 국내의 여러 보고에 의하면 젊은 여성의 10%가 클라미디아에 감염되어 있는 것으로 보고되고 있습니다. 클라미디아는 남성의 50%, 여성의 80%에서 증상을 타나내지 않으며, 남성에서는 비임균성요도염을 일으키고, 여성에서는 서서히 생식기관을 파괴하여, 불임의 주요 원인이 되고 있으므로, 주기적인 검사가 필요한 상황입니다.

"
결핵약 식전복용과 식후복용에 질병경과에 차이가 있나요?,"관련 질병
결핵

진료과
호흡기알레르기내과

","Q. 결핵약은 식전에 먹으라고 하는데 속이 안 좋아서 식후에 먹으려고 합니다. 식전복용과 식후복용에 질병경과에 차이가 있나요?
A. 결핵의 초치료에 사용되는 약제로는 이소니아지드, 리팜핀, 에탐부톨, 피라지나마이드로 이 4제를 주로 복용하게 됩니다. 이들 약제를 일차약제라고 부르며, 이들을 사용하지 못할 때 사용하는 이차약제가 있으며, 일차약제는 이차약제에 비하여 부작용이 적고 항결핵효과도 더 좋은 것으로 알려져 있습니다. 이들 중 리팜핀의 경우 식전 공복시에 복용하도록 하고 있습니다. 이는 리팜핀이 고지방식사에 의해 흡수가 저하 될 수 있기 때문입니다. 흡수가 저하되면 혈중 농도가 더 적게 올라갈 수 있고 이로 인해 약 치료효과가 충분히 발휘되지 않을 수도 있습니다.환자의 약제 복용에 따른 부작용이나 순응도를 고려하여 크게 부작용이 없다면 아침 식전으로 4제 약을 모두 복용하도록 처방하기도 합니다. 이는 약을 식전, 식후로 나누어 복용하다보면 식전약을 깜박하거나, 식후약을 잊어버릴 수 있게 때문입니다. 하지만, 약을 잘 복용하실 수 있는 환자의 경우 용법대로 식전에 리팜핀을, 식후에 나머지 3제를 처방하여 복용하면 됩니다. 리팜핀으로 인한 위장장애가 있다면 이로 인한 약제 복용이 중단되면 안되기 때문에 식후에 다른 결핵약들과 같이 복용하여도 됩니다.다른 방법으로는 자기 전에 약간 공복상태에서 복용하는 방법이 있습니다. 이로도 위장장애가 심하다면 2가지 종류의 약제는 아침에 또 나머지 2가지 종류의 약제는 저녁에 나누어 복용하는 방법이 있습니다. 하지만, 한 종류를 약을 아침, 저녁으로 나누어서 복용하는 것은 혈중농도를 최고로 올릴 수 없기 때문에 약 효과는 떨어지게 되며, 꼭 한 종류의 약제는 한꺼번에 다 복용하여야 합니다.
"
류마티스 관절염과 골관절염(퇴행성 관절염)의 차이점은 무엇인가요?,"관련 질병
류마티스 관절염

진료과
류마티스내과

","류마티스 관절염과 퇴행성 관절염은 증상도 비슷하고 발병 연령대도 비슷하고 주로 여자에게 많이 발생된다는 공통점이 있어서 류마티스 관절염과 퇴행성 관절염을 혼돈하기가 쉬운데요, 이 두 질환은 발생 원인이나 치료, 그리고 예후가 확실히 다른 질환입니다.류마티스 관절염은 손가락, 손목, 무릎, 발가락 등의 말초 관절을 잘 침범합니다. “류마”라는 말은 라틴어로 “어떤 물질이 흘러다닌다”라는 뜻으로 몸속에 나쁜 물질이 흘러 다니면서 염증과 통증을 일으킨다고 옛날부터 알려져 왔습니다.현대의학에 의해 이런 나쁜 물질이 류마티스인자나 염증반응물질로 밝혀졌는데 우리 몸속에 잘 밝혀지지 않은 자가항원, 즉 우리 몸 조직이나 세포지만 면역체계에서는 이물질로 판단하는 이러한 자가항원이 면역체계를 자극하면 우리 몸에서는 자가항원을 바이러스나 세균으로 착각하고 공격을 하게 됩니다. 한마디로 동족상잔의 비극이 몸속에서 벌어지는 것이지요. 그럼 백혈구에서 그 자가항원을 죽이려고 폭탄과 같은 염증반응물질을 분비하고 이런 물질들이 몸속을 타고 다니면서 관절통만 유발하는 것이 아니라 피로감, 식욕부진, 발열, 우울증 등의 전신증상을 나타내게 됩니다. 이와 대조적으로 퇴행성 관절염은 그 원인이 잘 밝혀져 있습니다. 즉 퇴행성 관절염은 뼈와 뼈를 연결해 주는 관절의 연골의 수명이 다 되어 닳아 없어지면서 뼈와 뼈가 부딪치게 되면서 염증과 통증이 발생되는 질환입니다. 보통 50대 후반이나 60대 초반부터 생기기 시작하는데요... 쉽게 말하자면 관절의 노환이지요. 퇴행성 관절염 발생의 위험인자로는 고령과 더불어 비만과 관절의 과다사용입니다. 즉 관절에 체중이 많이 실리는 뚱뚱하신 분들과 관절을 무리하게 사용하게 되면 퇴행성 관절염이 30대, 40대의 이른 나이에 발생할 수 있습니다.류마티스 관절염은 퇴행성 관절염과는 달리 젊은 나이에도 잘 발생하고 관절염만 생기는 것이 아니라 염증을 일으키는 나쁜 물질이 피를 타고 돌아다니면서 관절 외 증상을 일으킵니다. 이렇듯 류마티스 관절염의 증상은 크게 관절증상과 관절 외 증상으로 구분할 수 있습니다. 관절증상은 관절이 아픈 증상인데요. 관절이 한두 군데가 아픈 것이 아니라 손가락, 손목, 무릎, 발목, 발가락 등 3군데 이상 여러 관절이 아프고 붓고, 심한 경우 관절에 고름과 같은 물이 차게 됩니다. 관절 외 증상으로는 열도 나고, 피로감도 심해지고 여러 근육에 몸살도 납니다. 또한 빈혈로 인한 어지럼증, 입이 마르는 구강건조증, 눈물이 마르는 안구건조증, 폐가 딱딱해 지는 간질성 폐렴과 혈관이 막히는 혈관염 등이 생기면서 일상생활에 장애를 일으키고 심한 경우에는 생명을 위협할 수도 있는 위험한 질병입니다. 그와 반대로 퇴행성 관절염은 주로 무릎이나 손가락 관절의 통증이 생기지만 류마티스 관절염 보다는 통증도 덜 심하고 전신 증상도 거의 나타나지 않기 때문에 위험한 병으로 볼 수는 없습니다.
"
변비약 무턱대고 먹지 마라,"관련 질병
변비

진료과
소화기내과

","가정 주부인 46세 김모 여사가 변비 증상으로 병원에 내원하였다. 1주일에 1~2회 배변, 단단한 변, 과도한 힘주기 등의 변비 증상은 약 10년 전부터 지속되고 있으며, 5년 전부터 증상 완화를 위해 알로에를 복용하고 있다. 알로에를 먹으면서 변비 증상이 호전되어 2일에 1회 정도 배변을 하며 지냈으나 최근 변비 증상이 다소 악화되었다. 내원하여 시행한 대장내시경검사에서 대장점막 전체가 짙은 갈색으로 변하는 대장흑색증(melanosis coli)이 관찰되었다. 알로에의 장기 복용으로 인해 대장흑색증이 발생하였으며, 이후 김여사는 알로에를 중단하고 부피형성 하제와 삼투성 하제로 변비 증상으로 조절하며 지내고 있다. 변비는 가장 흔한 소화기질환 가운데 하나로 유병률은 지역에 따라 차이가 있으나 약 2~20%에 달한다. 국내에서 변비의 유병률에 관한 대규모 연구는 드물지만 한 역학 연구에서 기능성변비의 유병률이 16.5%로 보고된 바 있다. 변비가 각종 기질적 질환에 의해 이차적으로 발생함으로써 이 질환을 해결할 경우 치료되는 경우도 있으나 환자의 대다수에서는 특별한 원인 없이 발생하는 원발성 변비이므로 만족할 만한 치료 결과를 얻기가 쉽지 않으며 국내에서는 다수의 하제가 의사의 처방 없이 무분별하게 남용되고 있는 경우가 많다. 적절한 치료를 위해서는 환자가 호소하는 증상에 대해 정확하게 평가해야 하는데, 특히 기질적 질환이나 전신 질환, 혹은 사용 중인 약물 등에 의한 이차성 변비를 확실히 배제해야 하며 원발성 변비의 경우 서행형 변비인지 골반출구폐쇄형 변비인지 감별해야 한다.이차성 변비가 배제되면 가장 우선적으로 식이요법을 고려해야 하는데 적절한 양의 섬유질과 수분 섭취가 필요하다. 섬유소는 장내세균에 의해 발효되어 유익한 장내세균을 증식시키고 대변의 용적을 증가시킴으로써 대변을 무르게 하여 변비의 개선에 도움을 주게 된다. 통상적으로 하루 15~25g 정도의 섬유질과 1.5~2L 정도의 수분 섭취가 권장된다.생활 습관 개선이나 식이요법에 반응이 없는 경우 약물 치료를 시행하며, 통상적인 변비 치료 약물은 작용 기전에 따라 부피형성 하제, 삼투성 화제, 자극성 하제, 그리고 기타 약물 등으로 분류할 수 있다. 1차 치료 약제로는 부피형성 하제를 사용하는데 이 부류에 속하는 약물들은 대개 비흡수성 물질로 장관 내 수분을 흡수하여 대변의 부피를 증가시키고 무른 변을 볼 수 있도록 한다. 현미, 밀기울, 식물 씨앗, 해초, 메틸셀룰로즈, 폴리카보필 등의 성분들이 이 범주에 속한다. 단 대장 협착이나 폐쇄 환자에서 이 약물들을 사용할 경우 폐쇄에 의한 증상이 악화될 수 있기에 유의해야 한다. 삼투성 하제 역시 대장에서 흡수되지 않고 대장 내의 수분 함량을 높임으로써 변을 무르게 만들고 배변을 원활하게 한다. 고삼투성 하제로는 마그네슘 염, 락툴로즈, 솔비톨, 락티톨, 폴리에틸렌글리콜 등이 있으며 장에서 흡수되지 않고 대장 내의 삼투압을 높게 유지함으로써 액상 형태의 배변이 가능하도록 한다. 부피형성 완하제나 삼투성 완하제에 반응이 없는 경우 자극성 하제를 고려하게 된다. 자극성 완하제의 정확한 작용기전은 아직 정립되어 있지 않으나 장벽에서 수분 및 전해질 흡수를 방해함으로써 장관 내에 대변 양을 증가시키고 장관 운동을 촉진함으로써 배변을 돕는 것으로 알려져 있다. 가장 흔히 사용되는 자극성 하제는 알로에, 센나, 비사코딜 등이며 의사에 따라 권하는 정도에 차이는 있지만 가급적 수 개월 동안의 단기 요법을 권한다. 장기 사용의 안전성에 대한 여러 의학 연구들이 있으나 부작용으로 수분 및 전해질 손실, 대장흑색증, 이차성 고알도스테론혈증, 지방변, 단백소실성장증 등을 유발할 수 있으며, 장기적으로는 대장 기능을 저하시켜 변비를 악화시키는 악순환을 유도할 수 있다. 자극성 하제의 경우 국내에서 의사 처방 없이 약국 등에서 쉽게 구입이 가능하여 남용되는 경향이 있다. 따라서 약제는 이러한 자극성 하제보다는 부피형성 하제와 삼투성 하제가 우선적으로 추천되며, 이러한 약제로도 듣지 않을 경우, 가장 마지막 단계로 자극성 하제를 사용하는 것이 좋다. 그 외 변비에 사용해볼 수 있는 약제로 위장관 운동 촉진제인 프루칼로프라이드(세로토닌 수용체 효능제)가 있다. 이 약물들은 장관의 연동 운동을 촉진하고 위장관 분비를 촉진하는 것으로 알려져 있으며 다양한 임상 시험에서 좋은 결과를 보이면서 서구에서 상품화 되어 사용 중이고 최근 국내에서도 출시되었다. 이러한 변비약은 오래 복용한다고 해서 대개 내성이 생기지는 않지만, 시간이 지나고 나이가 듦에 따라 변비 증상이 점차적으로 악화될 수 있으며, 이로 인해 변비약의 효과가 감소될 수 있다. 위에서 살펴본 바와 같이 변비약이 선택에 대해서는 상황에 따라 여러가지를 고려해야 하기 때문에 가능하면 변비약 사용과 관련해서 전문의와 상담 후 결정하는 것이 좋다.
"
단백질 과다 섭취는 칼슘의 배출을 증가시킨다고 들었습니다. 구체적으로 설명 부탁 드려요.,"진료과
가정의학과

","과도한 단백질 섭취가 소변으로 칼슘의 배설을 증가시키기는 하지만, 칼슘의 체내 보유와 뼈의 건강을 해롭게 하는지는 명백하지 않습니다. 고단백질 섭취 시 소변 내 뼈 분해지표의 증가가 없었습니다. 또한, 단백질의 섭취가 적을 때 엉덩이뼈 골절에서 회복이 늦었으며, 혈청 알부민이 낮을 때 엉덩이뼈 골절 위험이 높은 것으로 나타났습니다. 따라서 다른 여러가지 건강적 측면을 고려할 때 적절한 단백질 섭취는 필요한 것으로 여겨집니다.
"
